FileName,GPSAltitude,GPSAltitudeRef,GPSCoordinates,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSDOP,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPS_Lat_Deg,GPS_Lat_Min,GPS_Lat_Sec,latitude,GPS_Lon_Deg,GPS_Lon_Min,GPS_Lon_Sec,longitude
20190322_114847_SW.JPG,207.3 m Above Sea Level,Above Sea Level,,2019:03:22,2019:03:22 18:48:45Z,120.1214675,True North,,65 m,120.1214675,True North,"33 deg 36' 10.18"" N",North,"117 deg 49' 37.54"" W",West,"33 deg 36' 10.18"" N, 117 deg 49' 37.54"" W",33,36,10.18,33.60282778,117,49,37.54,-116.1729056
20190322_114847_SW.MOV,207.323 m,Above Sea Level,"33 deg 36' 10.08"" N, 117 deg 49' 37.56"" W, 207.323 m Above Sea Level",,,,,,,,,"33 deg 36' 10.08"" N",,"117 deg 49' 37.56"" W",,"33 deg 36' 10.08"" N, 117 deg 49' 37.56"" W",33,36,10.08,33.6028,117,49,37.56,-116.1729
20190322_160434 GOPR1272.JPG,34.5 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:04:34Z,,,,,,,"33 deg 32' 29.13"" N",North,"117 deg 47' 1.54"" W",West,"33 deg 32' 29.13"" N, 117 deg 47' 1.54"" W",33,32,29.13,33.541425,117,47,1.54,-116.2162389
20190322_160454_GH011273.mp4,,,"33 deg 32' 29.04"" N, 117 deg 47' 1.68"" W",,,,,,,,,"33 deg 32' 29.04"" N",,"117 deg 47' 1.68"" W",,"33 deg 32' 29.04"" N, 117 deg 47' 1.68"" W",33,32,29.04,33.5414,117,47,1.68,-116.2162
20190322_160938 GOPR1274.JPG,30.6 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:09:38Z,,,,,,,"33 deg 32' 28.71"" N",North,"117 deg 47' 1.55"" W",West,"33 deg 32' 28.71"" N, 117 deg 47' 1.55"" W",33,32,28.71,33.54130833,117,47,1.55,-116.2162361
20190322_161056_GH011275.mp4,,,"33 deg 32' 28.68"" N, 117 deg 47' 1.68"" W",,,,,,,,,"33 deg 32' 28.68"" N",,"117 deg 47' 1.68"" W",,"33 deg 32' 28.68"" N, 117 deg 47' 1.68"" W",33,32,28.68,33.5413,117,47,1.68,-116.2162
20190322_161158 GOPR1276.JPG,30.9 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:11:58Z,,,,,,,"33 deg 32' 28.83"" N",North,"117 deg 47' 1.56"" W",West,"33 deg 32' 28.83"" N, 117 deg 47' 1.56"" W",33,32,28.83,33.54134167,117,47,1.56,-116.2162333
20190322_161258 GOPR1277.JPG,31 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:12:58Z,,,,,,,"33 deg 32' 28.83"" N",North,"117 deg 47' 1.58"" W",West,"33 deg 32' 28.83"" N, 117 deg 47' 1.58"" W",33,32,28.83,33.54134167,117,47,1.58,-116.2162278
20190322_161600 GOPR1278.JPG,28.9 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:16:00Z,,,,,,,"33 deg 32' 28.77"" N",North,"117 deg 47' 1.56"" W",West,"33 deg 32' 28.77"" N, 117 deg 47' 1.56"" W",33,32,28.77,33.541325,117,47,1.56,-116.2162333
20190322_161608 GOPR1279.JPG,29.8 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:16:07Z,,,,,,,"33 deg 32' 28.76"" N",North,"117 deg 47' 1.56"" W",West,"33 deg 32' 28.76"" N, 117 deg 47' 1.56"" W",33,32,28.76,33.54132222,117,47,1.56,-116.2162333
20190322_161636 GOPR1280.JPG,30 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:16:36Z,,,,,,,"33 deg 32' 28.78"" N",North,"117 deg 47' 1.58"" W",West,"33 deg 32' 28.78"" N, 117 deg 47' 1.58"" W",33,32,28.78,33.54132778,117,47,1.58,-116.2162278
20190322_161643 G0021281.JPG,29.4 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:16:43Z,,,,,,,"33 deg 32' 28.79"" N",North,"117 deg 47' 1.58"" W",West,"33 deg 32' 28.79"" N, 117 deg 47' 1.58"" W",33,32,28.79,33.54133056,117,47,1.58,-116.2162278
20190322_161643_SW.JPG,29.4 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:16:43Z,,,,,,,"33 deg 32' 28.79"" N",North,"117 deg 47' 1.58"" W",West,"33 deg 32' 28.79"" N, 117 deg 47' 1.58"" W",33,32,28.79,33.54133056,117,47,1.58,-116.2162278
20190322_161702 G0031288.JPG,28.4 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:17:02Z,,,,,,,"33 deg 32' 28.79"" N",North,"117 deg 47' 1.57"" W",West,"33 deg 32' 28.79"" N, 117 deg 47' 1.57"" W",33,32,28.79,33.54133056,117,47,1.57,-116.2162306
20190322_161925_SW.JPG,1.9 m Above Sea Level,Above Sea Level,,2019:03:22,2019:03:22 23:19:25Z,41.46417999,True North,,16.00241655 m,41.46417999,True North,"33 deg 32' 28.97"" N",North,"117 deg 47' 1.26"" W",West,"33 deg 32' 28.97"" N, 117 deg 47' 1.26"" W",33,32,28.97,33.54138056,117,47,1.26,-116.2163167
20190322_161925_SW.MOV,1.979 m,Above Sea Level,"33 deg 32' 29.04"" N, 117 deg 47' 1.32"" W, 1.979 m Above Sea Level",,,,,,,,,"33 deg 32' 29.04"" N",,"117 deg 47' 1.32"" W",,"33 deg 32' 29.04"" N, 117 deg 47' 1.32"" W",33,32,29.04,33.5414,117,47,1.32,-116.2163
20190322_161938_SW.JPG,2.2 m Above Sea Level,Above Sea Level,,2019:03:22,2019:03:22 23:19:38Z,42.35369108,True North,,12.00181242 m,42.35369108,True North,"33 deg 32' 28.86"" N",North,"117 deg 47' 1.10"" W",West,"33 deg 32' 28.86"" N, 117 deg 47' 1.10"" W",33,32,28.86,33.54135,117,47,1.1,-116.2163611
20190322_161938_SW.MOV,2.201 m,Above Sea Level,"33 deg 32' 29.04"" N, 117 deg 47' 0.96"" W, 2.201 m Above Sea Level",,,,,,,,,"33 deg 32' 29.04"" N",,"117 deg 47' 0.96"" W",,"33 deg 32' 29.04"" N, 117 deg 47' 0.96"" W",33,32,29.04,33.5414,117,47,0.96,-116.2164
20190322_163224 GOPR1296.JPG,33.2 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:32:24Z,,,,,,,"33 deg 32' 27.80"" N",North,"117 deg 47' 2.53"" W",West,"33 deg 32' 27.80"" N, 117 deg 47' 2.53"" W",33,32,27.8,33.54105556,117,47,2.53,-116.2159639
20190322_163224_SW.JPG,33.2 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:32:24Z,,,,,,,"33 deg 32' 27.80"" N",North,"117 deg 47' 2.53"" W",West,"33 deg 32' 27.80"" N, 117 deg 47' 2.53"" W",33,32,27.8,33.54105556,117,47,2.53,-116.2159639
20190322_163246 GOPR1297.JPG,34.6 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:32:46Z,,,,,,,"33 deg 32' 27.83"" N",North,"117 deg 47' 2.51"" W",West,"33 deg 32' 27.83"" N, 117 deg 47' 2.51"" W",33,32,27.83,33.54106389,117,47,2.51,-116.2159694
20190322_163249 GOPR1298.JPG,34.5 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:32:48Z,,,,,,,"33 deg 32' 27.82"" N",North,"117 deg 47' 2.51"" W",West,"33 deg 32' 27.82"" N, 117 deg 47' 2.51"" W",33,32,27.82,33.54106111,117,47,2.51,-116.2159694
20190322_163249_SW.JPG,34.5 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:32:48Z,,,,,,,"33 deg 32' 27.82"" N",North,"117 deg 47' 2.51"" W",West,"33 deg 32' 27.82"" N, 117 deg 47' 2.51"" W",33,32,27.82,33.54106111,117,47,2.51,-116.2159694
20190322_163402_GH011299.mp4,,,"33 deg 32' 27.96"" N, 117 deg 47' 2.40"" W",,,,,,,,,"33 deg 32' 27.96"" N",,"117 deg 47' 2.40"" W",,"33 deg 32' 27.96"" N, 117 deg 47' 2.40"" W",33,32,27.96,33.5411,117,47,2.4,-116.216
20190322_163429_GH011300.mp4,,,"33 deg 32' 27.60"" N, 117 deg 47' 2.40"" W",,,,,,,,,"33 deg 32' 27.60"" N",,"117 deg 47' 2.40"" W",,"33 deg 32' 27.60"" N, 117 deg 47' 2.40"" W",33,32,27.6,33.541,117,47,2.4,-116.216
20190322_163456 GOPR1301.JPG,34.5 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:34:55Z,,,,,,,"33 deg 32' 27.75"" N",North,"117 deg 47' 2.65"" W",West,"33 deg 32' 27.75"" N, 117 deg 47' 2.65"" W",33,32,27.75,33.54104167,117,47,2.65,-116.2159306
20190322_163536_GH011302.mp4,,,"33 deg 32' 27.60"" N, 117 deg 47' 2.76"" W",,,,,,,,,"33 deg 32' 27.60"" N",,"117 deg 47' 2.76"" W",,"33 deg 32' 27.60"" N, 117 deg 47' 2.76"" W",33,32,27.6,33.541,117,47,2.76,-116.2159
20190322_163612 GOPR1303.JPG,40 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:36:12Z,,,,,,,"33 deg 32' 27.25"" N",North,"117 deg 47' 2.28"" W",West,"33 deg 32' 27.25"" N, 117 deg 47' 2.28"" W",33,32,27.25,33.54090278,117,47,2.28,-116.2160333
20190322_163637 GOPR1304.JPG,40.6 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:36:37Z,,,,,,,"33 deg 32' 27.13"" N",North,"117 deg 47' 2.18"" W",West,"33 deg 32' 27.13"" N, 117 deg 47' 2.18"" W",33,32,27.13,33.54086944,117,47,2.18,-116.2160611
20190322_163652 GOPR1305.JPG,40.8 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:36:52Z,,,,,,,"33 deg 32' 26.96"" N",North,"117 deg 47' 2.01"" W",West,"33 deg 32' 26.96"" N, 117 deg 47' 2.01"" W",33,32,26.96,33.54082222,117,47,2.01,-116.2161083
20190322_163714_GH011306.mp4,,,"33 deg 32' 26.88"" N, 117 deg 47' 2.04"" W",,,,,,,,,"33 deg 32' 26.88"" N",,"117 deg 47' 2.04"" W",,"33 deg 32' 26.88"" N, 117 deg 47' 2.04"" W",33,32,26.88,33.5408,117,47,2.04,-116.2161
20190322_164142_IMG_JW.jpg,30.2 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:41:38Z,,,13.753,,,,"33 deg 32' 23.25"" N",North,"117 deg 46' 54.71"" W",West,"33 deg 32' 23.25"" N, 117 deg 46' 54.71"" W",33,32,23.25,33.53979167,117,46,54.71,-116.2181361
20190322_164146_IMG_JW.jpg,30.2 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:41:43Z,,,13.753,,,,"33 deg 32' 27.00"" N",North,"117 deg 47' 1.83"" W",West,"33 deg 32' 27.00"" N, 117 deg 47' 1.83"" W",33,32,27,33.54083333,117,47,1.83,-116.2161583
20190322_164304_IMG_JW.jpg,44.3 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:43:01Z,,,17.928,,,,"33 deg 32' 27.42"" N",North,"117 deg 47' 2.30"" W",West,"33 deg 32' 27.42"" N, 117 deg 47' 2.30"" W",33,32,27.42,33.54095,117,47,2.3,-116.2160278
20190322_164304_SW.jpg,44.3 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:43:01Z,,,17.928,,,,"33 deg 32' 27.42"" N",North,"117 deg 47' 2.30"" W",West,"33 deg 32' 27.42"" N, 117 deg 47' 2.30"" W",33,32,27.42,33.54095,117,47,2.3,-116.2160278
20190322_164315_IMG_JW.jpg,44.3 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:43:01Z,,,17.928,,,,"33 deg 32' 27.42"" N",North,"117 deg 47' 2.30"" W",West,"33 deg 32' 27.42"" N, 117 deg 47' 2.30"" W",33,32,27.42,33.54095,117,47,2.3,-116.2160278
20190322_164324_IMG_JW.jpg,34.8 m Below Sea Level,Below Sea Level,,2019:03:22,2019:03:22 23:43:21Z,,,14.472,,,,"33 deg 32' 27.29"" N",North,"117 deg 47' 2.22"" W",West,"33 deg 32' 27.29"" N, 117 deg 47' 2.22"" W",33,32,27.29,33.54091389,117,47,2.22,-116.21605
